name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Leandrinho,22.0,174.0,Brazil,Forward - Left Winger,right,Red Bull Bragantino,13.0,1.0,850.0,0.0,,,,,6.0,0.0,220.0,0.0,,,,,Serie A
Alfredo Bifulco,23.0,173.0,Italy,Forward - Left Winger,right,Calcio Padova,29.0,4.0,1396.0,0.0,34.0,6.0,1630.0,0.0,26.0,2.0,1340.0,0.0,13.0,4.0,813.0,0.0,Serie A
Alessio Zerbin,21.0,182.0,Italy,Forward - Left Winger,right,FC Pro Vercelli 1892,35.0,13.0,2751.0,0.0,29.0,2.0,1386.0,0.0,23.0,2.0,1232.0,0.0,11.0,4.0,897.0,0.0,Serie A
Raffaele Russo,21.0,174.0,Italy,Forward - Left Winger,right,US Grosseto 1912,20.0,2.0,1161.0,0.0,24.0,0.0,825.0,0.0,19.0,1.0,863.0,0.0,12.0,0.0,391.0,0.0,Serie A
José Callejón,33.0,178.0,Spain,Forward - Right Winger,right,ACF Fiorentina,50.0,12.0,4163.0,0.0,47.0,4.0,3708.0,0.0,45.0,4.0,3001.0,0.0,6.0,1.0,359.0,0.0,Serie A
Adam Ounas,24.0,172.0,Algeria  France,Forward - Right Winger,left,Cagliari Calcio,14.0,2.0,424.0,0.0,26.0,4.0,783.0,0.0,19.0,4.0,1401.0,0.0,8.0,0.0,395.0,0.0,Serie A
Roberto Insigne,26.0,172.0,Italy,Forward - Right Winger,left,Benevento Calcio,32.0,5.0,2030.0,0.0,30.0,10.0,1930.0,0.0,36.0,8.0,2158.0,0.0,10.0,1.0,596.0,0.0,Serie A
Amato Ciciretti,26.0,170.0,Italy,Forward - Right Winger,left,Chievo Verona,21.0,3.0,1297.0,0.0,21.0,2.0,1097.0,0.0,19.0,4.0,1138.0,0.0,5.0,0.0,247.0,0.0,Serie A
Arkadiusz Milik,26.0,186.0,Poland,Forward - Centre-Forward,left,SSC Napoli,17.0,6.0,543.0,0.0,47.0,20.0,3153.0,0.0,35.0,14.0,2109.0,0.0,,,,,Serie A
Dries Mertens,33.0,169.0,Belgium,Forward - Centre-Forward,right,SSC Napoli,49.0,22.0,3807.0,0.0,47.0,19.0,3016.0,0.0,42.0,16.0,2487.0,0.0,14.0,5.0,925.0,0.0,Serie A
Roberto Inglese,29.0,186.0,Italy,Forward - Centre-Forward,right,Parma Calcio 1913,36.0,13.0,2934.0,0.0,25.0,9.0,1968.0,0.0,19.0,4.0,897.0,0.0,5.0,0.0,260.0,0.0,Serie A
Carlos Vinícius,25.0,190.0,Brazil,Forward - Centre-Forward,left,Tottenham Hotspur,38.0,20.0,3403.0,0.0,36.0,16.0,1937.0,0.0,47.0,24.0,2623.0,0.0,7.0,2.0,313.0,0.0,Serie A
Robin Olsen,30.0,196.0,Sweden  Denmark,Goalkeeper,right,Everton FC,37.0,0.0,3278.0,0.0,35.0,0.0,3180.0,0.0,20.0,0.0,1795.0,0.0,1.0,0.0,90.0,0.0,Serie A
Antonio Mirante,37.0,193.0,Italy,Goalkeeper,right,AS Roma,34.0,0.0,3060.0,0.0,13.0,0.0,1200.0,0.0,7.0,0.0,602.0,0.0,9.0,0.0,810.0,0.0,Serie A
Lorenzo Crisanto,22.0,180.0,Italy,Goalkeeper,right,US Alessandria Calcio 1912,2.0,0.0,180.0,0.0,6.0,0.0,516.0,0.0,2.0,0.0,180.0,0.0,9.0,0.0,840.0,0.0,Serie A
Daniel Fuzato,23.0,190.0,Brazil  Italy,Goalkeeper,right,Gil Vicente FC,0.0,0.0,0.0,0.0,4.0,0.0,360.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,Serie A
Stefano Greco,21.0,183.0,Italy,Goalkeeper,right,Aurora Pro Patria,20.0,0.0,1800.0,0.0,16.0,0.0,1417.0,0.0,21.0,0.0,1890.0,0.0,13.0,0.0,1170.0,0.0,Serie A
Andrea Romagnoli,22.0,188.0,Italy,Goalkeeper,left,Spartak 2 Moscow,23.0,0.0,2100.0,0.0,4.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,Serie A
Matteo Cardinali,19.0,190.0,Italy,Goalkeeper,right,Matelica Calcio,13.0,0.0,1035.0,0.0,8.0,0.0,668.0,0.0,16.0,0.0,1440.0,0.0,12.0,0.0,1056.0,0.0,Serie A
Konstantinos Manolas,29.0,189.0,Greece,Defender - Centre-Back,right,SSC Napoli,40.0,4.0,3255.0,0.0,35.0,2.0,3077.0,0.0,35.0,4.0,2988.0,0.0,9.0,0.0,765.0,0.0,Serie A
Juan Jesus,29.0,185.0,Brazil,Defender - Centre-Back,left,AS Roma,29.0,0.0,2263.0,0.0,24.0,1.0,1620.0,0.0,5.0,0.0,228.0,0.0,8.0,0.0,417.0,0.0,Serie A
Federico Fazio,33.0,195.0,Argentina  Italy,Defender - Centre-Back,right,AS Roma,45.0,2.0,3842.0,0.0,42.0,5.0,3524.0,0.0,23.0,2.0,1765.0,0.0,4.0,0.0,295.0,0.0,Serie A
Iván Marcano,33.0,189.0,Spain,Defender - Centre-Back,left,FC Porto,46.0,7.0,4033.0,0.0,13.0,1.0,1056.0,0.0,37.0,6.0,3330.0,0.0,,,,,Serie A
Elio Capradossi,24.0,185.0,Italy,Defender - Centre-Back,both,Spezia Calcio,16.0,0.0,1265.0,0.0,20.0,3.0,1800.0,0.0,34.0,2.0,2920.0,0.0,,,,,Serie A
William Bianda,20.0,185.0,France  Cote d'Ivoire,Defender - Centre-Back,left,SV Zulte Waregem,7.0,0.0,510.0,0.0,22.0,0.0,1678.0,0.0,20.0,2.0,1684.0,0.0,6.0,0.0,427.0,0.0,Serie A
Matias Nani,22.0,189.0,Argentina,Defender - Centre-Back,left,Club Atlético Unión,15.0,0.0,1215.0,0.0,12.0,0.0,900.0,0.0,24.0,1.0,2096.0,0.0,,,,,Serie A
Riccardo Cargnelutti,21.0,190.0,Italy,Defender - Centre-Back,right,Alma Juventus Fano 1906,39.0,3.0,3483.0,0.0,39.0,0.0,3168.0,0.0,12.0,0.0,451.0,0.0,13.0,1.0,1092.0,0.0,Serie A
Aleksandar Kolarov,35.0,187.0,Serbia,Defender - Left-Back,left,Inter Milan,47.0,3.0,4141.0,0.0,43.0,9.0,3747.0,0.0,42.0,7.0,3501.0,0.0,6.0,0.0,460.0,0.0,Serie A
Moustapha Seck,24.0,176.0,Senegal  Spain,Defender - Left-Back,left,Leixões SC,14.0,0.0,613.0,0.0,31.0,0.0,2470.0,0.0,11.0,0.0,622.0,0.0,2.0,0.0,109.0,0.0,Serie A
Lorenzo Valeau,21.0,180.0,Italy,Defender - Left-Back,left,Casertana FC,40.0,3.0,3516.0,0.0,6.0,0.0,148.0,0.0,31.0,1.0,2396.0,0.0,5.0,0.0,184.0,0.0,Serie A
Francesco Semeraro,19.0,,Italy,Defender - Left-Back,left,Cavese 1919,23.0,0.0,1766.0,0.0,39.0,1.0,3254.0,0.0,19.0,1.0,1172.0,0.0,10.0,0.0,781.0,0.0,Serie A
Alessandro Florenzi,29.0,173.0,Italy,Defender - Right-Back,right,Paris Saint-Germain,42.0,1.0,3095.0,0.0,38.0,3.0,2891.0,0.0,32.0,0.0,2014.0,0.0,14.0,2.0,1044.0,0.0,Serie A
Rick Karsdorp,25.0,184.0,Netherlands,Defender - Right-Back,right,AS Roma,1.0,0.0,82.0,0.0,14.0,0.0,761.0,0.0,24.0,2.0,1818.0,0.0,9.0,0.0,659.0,0.0,Serie A
Davide Santon,29.0,187.0,Italy,Defender - Right-Back,right,AS Roma,15.0,0.0,834.0,0.0,21.0,0.0,1293.0,0.0,21.0,0.0,973.0,0.0,4.0,0.0,249.0,0.0,Serie A
Andrea Paolelli,23.0,183.0,Italy,Defender - Right-Back,right,Without Club,17.0,1.0,993.0,0.0,11.0,0.0,484.0,0.0,10.0,0.0,422.0,0.0,,,,,Serie A
Steven Nzonzi,31.0,196.0,France  DR Congo,Midfielder - Defensive Midfield,right,Stade Rennais FC,44.0,1.0,3693.0,0.0,39.0,1.0,3275.0,0.0,22.0,0.0,1849.0,0.0,16.0,1.0,1412.0,0.0,Serie A
Maxime Gonalons,31.0,187.0,France,Midfielder - Defensive Midfield,right,Granada CF,23.0,0.0,1492.0,0.0,13.0,1.0,762.0,0.0,25.0,1.0,2011.0,0.0,16.0,0.0,1099.0,0.0,Serie A
Daniele De Rossi,37.0,184.0,Italy,Midfielder - Defensive Midfield,both,Retired,32.0,2.0,2610.0,0.0,25.0,3.0,1680.0,0.0,5.0,0.0,345.0,0.0,,,,,Serie A
Andrea Marcucci,21.0,172.0,Italy,Midfielder - Defensive Midfield,right,Reggina 1914,37.0,6.0,3297.0,0.0,19.0,2.0,1373.0,0.0,31.0,0.0,2388.0,0.0,0.0,0.0,0.0,0.0,Serie A
Lorenzo Pellegrini,24.0,186.0,Italy,Midfielder - Central Midfield,both,AS Roma,37.0,3.0,2125.0,0.0,33.0,4.0,2350.0,0.0,34.0,3.0,2514.0,0.0,15.0,0.0,891.0,0.0,Serie A
Bryan Cristante,25.0,186.0,Italy  Canada,Midfielder - Central Midfield,right,AS Roma,47.0,12.0,3705.0,0.0,44.0,4.0,3114.0,0.0,33.0,1.0,2217.0,0.0,14.0,0.0,920.0,0.0,Serie A
Kevin Strootman,30.0,186.0,Netherlands,Midfielder - Central Midfield,left,Olympique Marseille,44.0,1.0,3174.0,0.0,35.0,1.0,2493.0,0.0,30.0,2.0,1773.0,0.0,10.0,0.0,167.0,0.0,Serie A
Gerson,23.0,184.0,Brazil,Midfielder - Central Midfield,left,Clube de Regatas do Flamengo,31.0,2.0,1186.0,0.0,74.0,5.0,5117.0,0.0,40.0,2.0,3287.0,0.0,,,,,Serie A
Christian D'Urso,23.0,178.0,Italy,Midfielder - Central Midfield,right,AS Cittadella,21.0,2.0,1165.0,0.0,30.0,1.0,2152.0,0.0,28.0,4.0,1873.0,0.0,9.0,1.0,561.0,0.0,Serie A
Salvatore Pezzella,20.0,178.0,Italy,Midfielder - Central Midfield,right,AC Reggiana 1919,15.0,0.0,683.0,0.0,39.0,8.0,3227.0,0.0,26.0,2.0,1373.0,0.0,6.0,0.0,116.0,0.0,Serie A
Alessandro Bordin,22.0,176.0,Italy,Midfielder - Central Midfield,right,Casertana FC,5.0,0.0,372.0,0.0,5.0,0.0,358.0,0.0,20.0,0.0,1397.0,0.0,11.0,0.0,881.0,0.0,Serie A
Emanuele Spinozzi,22.0,178.0,Italy,Midfielder - Central Midfield,right,US Pistoiese 1921,36.0,1.0,2389.0,0.0,18.0,0.0,833.0,0.0,23.0,0.0,1367.0,0.0,12.0,0.0,751.0,0.0,Serie A
Luca Pellegrini,21.0,178.0,Italy,Midfielder - Left Midfield,left,Genoa CFC,2.0,0.0,104.0,0.0,18.0,0.0,1128.0,0.0,24.0,0.0,1911.0,0.0,9.0,0.0,549.0,0.0,Serie A
Nicolò Zaniolo,21.0,190.0,Italy,Midfielder - Attacking Midfield,left,AS Roma,35.0,14.0,2870.0,0.0,36.0,6.0,2256.0,0.0,33.0,8.0,2006.0,0.0,,,,,Serie A
Javier Pastore,31.0,187.0,Argentina  Italy,Midfielder - Attacking Midfield,right,AS Roma,37.0,5.0,1850.0,0.0,17.0,4.0,790.0,0.0,15.0,0.0,795.0,0.0,,,,,Serie A
Ante Coric,23.0,176.0,Croatia,Midfielder - Attacking Midfield,both,VVV-Venlo,27.0,4.0,1219.0,0.0,3.0,0.0,48.0,0.0,17.0,0.0,683.0,0.0,2.0,0.0,72.0,0.0,Serie A
Lorenzo Di Livio,23.0,175.0,Italy,Midfielder - Attacking Midfield,right,Potenza Calcio,26.0,1.0,1376.0,0.0,21.0,0.0,994.0,0.0,23.0,1.0,964.0,0.0,12.0,0.0,512.0,0.0,Serie A
Alessio Riccardi,19.0,178.0,Italy,Midfielder - Attacking Midfield,right,Delfino Pescara 1936,36.0,8.0,2819.0,0.0,35.0,9.0,3031.0,0.0,23.0,13.0,1860.0,0.0,4.0,1.0,126.0,0.0,Serie A
Stephan El Shaarawy,28.0,178.0,Italy  Egypt,Forward - Left Winger,right,Shanghai Greenland Shenhua,44.0,9.0,2612.0,0.0,46.0,15.0,3182.0,0.0,6.0,0.0,378.0,0.0,,,,,Serie A
Justin Kluivert,21.0,171.0,Netherlands  Suriname,Forward - Left Winger,both,RB Leipzig,36.0,11.0,2719.0,0.0,35.0,2.0,1744.0,0.0,31.0,7.0,2130.0,0.0,12.0,2.0,290.0,0.0,Serie A
Diego Perotti,32.0,179.0,Argentina  Spain,Forward - Left Winger,right,Fenerbahce SK,35.0,8.0,2364.0,0.0,15.0,5.0,811.0,0.0,26.0,6.0,1131.0,0.0,4.0,3.0,192.0,0.0,Serie A
Ludovico D'Orazio,20.0,175.0,Italy,Forward - Left Winger,right,Feralpisalò,9.0,2.0,209.0,0.0,37.0,9.0,2579.0,0.0,24.0,7.0,1566.0,0.0,16.0,3.0,975.0,0.0,Serie A
Keba Coly,22.0,184.0,Senegal,Forward - Left Winger,right,Without Club,15.0,5.0,828.0,0.0,3.0,0.0,102.0,0.0,5.0,0.0,249.0,0.0,,,,,Serie A
Gianmarco Cangiano,19.0,176.0,Italy,Forward - Left Winger,right,Ascoli Calcio,20.0,7.0,1581.0,0.0,39.0,15.0,2666.0,0.0,21.0,8.0,1463.0,0.0,11.0,0.0,466.0,0.0,Serie A
Cengiz Ünder,23.0,173.0,Turkey,Forward - Right Winger,left,Leicester City,32.0,8.0,1552.0,0.0,33.0,6.0,1892.0,0.0,23.0,3.0,1152.0,0.0,10.0,0.0,446.0,0.0,Serie A
Daniele Verde,24.0,168.0,Italy,Forward - Right Winger,left,Spezia Calcio,33.0,4.0,2139.0,0.0,26.0,6.0,895.0,0.0,38.0,6.0,2305.0,0.0,6.0,2.0,341.0,0.0,Serie A
Mirko Antonucci,21.0,178.0,Italy,Forward - Right Winger,both,US Salernitana 1919,31.0,7.0,2442.0,0.0,21.0,0.0,1134.0,0.0,10.0,1.0,280.0,0.0,3.0,0.0,60.0,0.0,Serie A
Patrik Schick,24.0,187.0,Czech Republic,Forward - Centre-Forward,left,Bayer 04 Leverkusen,26.0,3.0,1281.0,0.0,32.0,5.0,1745.0,0.0,28.0,10.0,1628.0,0.0,9.0,4.0,484.0,0.0,Serie A
Edin Dzeko,34.0,193.0,Bosnia-Herzegovina,Forward - Centre-Forward,right,AS Roma,49.0,24.0,4112.0,0.0,40.0,14.0,3169.0,0.0,43.0,19.0,3539.0,0.0,11.0,4.0,707.0,0.0,Serie A
Grégoire Defrel,29.0,179.0,Martinique  France,Forward - Centre-Forward,left,US Sassuolo,20.0,1.0,644.0,0.0,39.0,12.0,2514.0,0.0,17.0,3.0,977.0,0.0,5.0,1.0,234.0,0.0,Serie A
Ezequiel Ponce,23.0,181.0,Argentina  Spain,Forward - Centre-Forward,right,Spartak Moscow,32.0,3.0,1408.0,0.0,43.0,21.0,3195.0,0.0,34.0,11.0,2270.0,0.0,17.0,9.0,1191.0,0.0,Serie A
Umar Sadiq,23.0,192.0,Nigeria,Forward - Centre-Forward,right,UD Almería,16.0,8.0,936.0,0.0,23.0,3.0,1486.0,0.0,39.0,17.0,2881.0,0.0,27.0,10.0,2079.0,0.0,Serie A
Zan Celar,21.0,186.0,Slovenia,Forward - Centre-Forward,right,US Cremonese,35.0,15.0,2973.0,0.0,30.0,28.0,2503.0,0.0,24.0,5.0,1256.0,0.0,11.0,1.0,385.0,0.0,Serie A
Edoardo Soleri,23.0,192.0,Italy,Forward - Centre-Forward,right,Calcio Padova,17.0,2.0,869.0,0.0,19.0,5.0,1063.0,0.0,23.0,3.0,980.0,0.0,13.0,1.0,527.0,0.0,Serie A
Thomas Strakosha,25.0,193.0,Albania  Greece,Goalkeeper,right,SS Lazio,53.0,0.0,4800.0,0.0,44.0,0.0,3990.0,0.0,44.0,0.0,3960.0,0.0,6.0,0.0,540.0,0.0,Serie A
Ivan Vargic,33.0,192.0,Croatia,Goalkeeper,right,FC Koper,2.0,0.0,180.0,0.0,10.0,0.0,900.0,0.0,1.0,0.0,90.0,0.0,17.0,0.0,1560.0,0.0,Serie A
Silvio Proto,37.0,184.0,Belgium  Italy,Goalkeeper,right,SS Lazio,37.0,0.0,3330.0,0.0,6.0,0.0,540.0,0.0,3.0,0.0,270.0,0.0,,,,,Serie A
Guido Guerrieri,24.0,184.0,Italy,Goalkeeper,right,US Salernitana 1919,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A
Marius Adamonis,23.0,191.0,Lithuania,Goalkeeper,right,US Salernitana 1919,9.0,0.0,817.0,0.0,25.0,0.0,2280.0,0.0,13.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,Serie A
Marco Alia,20.0,185.0,Albania  Italy,Goalkeeper,right,SS Lazio,15.0,0.0,1350.0,0.0,24.0,0.0,2115.0,0.0,18.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,Serie A
Alessio Furlanetto,18.0,191.0,Italy,Goalkeeper,,Lazio Primavera,15.0,0.0,1350.0,0.0,2.0,0.0,180.0,0.0,3.0,0.0,270.0,0.0,8.0,0.0,717.0,0.0,Serie A
Francesco Acerbi,32.0,192.0,Italy,Defender - Centre-Back,left,SS Lazio,41.0,0.0,3690.0,0.0,50.0,3.0,4510.0,0.0,45.0,2.0,3976.0,0.0,16.0,0.0,1440.0,0.0,Serie A
Luiz Felipe,23.0,187.0,Brazil  Italy,Defender - Centre-Back,right,SS Lazio,31.0,0.0,2138.0,0.0,25.0,1.0,1954.0,0.0,30.0,1.0,2359.0,0.0,7.0,0.0,445.0,0.0,Serie A
Wallace,26.0,191.0,Brazil,Defender - Centre-Back,right,Yeni Malatyaspor,17.0,0.0,1312.0,0.0,20.0,1.0,1541.0,0.0,16.0,0.0,1200.0,0.0,6.0,0.0,540.0,0.0,Serie A
Stefan Radu,34.0,183.0,Romania,Defender - Centre-Back,left,SS Lazio,41.0,0.0,3528.0,0.0,33.0,0.0,2698.0,0.0,31.0,1.0,2474.0,0.0,8.0,0.0,531.0,0.0,Serie A
Bastos,29.0,180.0,Angola,Defender - Centre-Back,right,Al-Ain,28.0,5.0,2039.0,0.0,28.0,1.0,1821.0,0.0,22.0,3.0,1285.0,0.0,4.0,0.0,234.0,0.0,Serie A
Patric,27.0,184.0,Spain,Defender - Centre-Back,right,SS Lazio,21.0,0.0,1267.0,0.0,17.0,0.0,1224.0,0.0,24.0,1.0,1795.0,0.0,13.0,0.0,1070.0,0.0,Serie A
Martín Cáceres,33.0,180.0,Uruguay,Defender - Centre-Back,right,ACF Fiorentina,25.0,4.0,2001.0,0.0,17.0,0.0,1278.0,0.0,30.0,2.0,2480.0,0.0,10.0,0.0,889.0,0.0,Serie A
Jorge Silva,21.0,184.0,Portugal,Defender - Centre-Back,right,Boavista Porto FC U23,23.0,0.0,2069.0,0.0,21.0,2.0,1857.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,464.0,0.0,Serie A
Sergio Kalaj,20.0,193.0,Albania  Italy,Defender - Centre-Back,right,US Grosseto 1912,21.0,0.0,1778.0,0.0,13.0,0.0,760.0,0.0,19.0,1.0,1657.0,0.0,8.0,0.0,208.0,0.0,Serie A
Nicolò Armini,19.0,185.0,Italy,Defender - Centre-Back,right,SS Lazio,21.0,2.0,1814.0,0.0,20.0,0.0,1583.0,0.0,16.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,Serie A
Jordan Lukaku,26.0,177.0,Belgium  DR Congo,Defender - Left-Back,left,Royal Antwerp FC,44.0,1.0,2209.0,0.0,8.0,0.0,231.0,0.0,13.0,0.0,385.0,0.0,4.0,0.0,69.0,0.0,Serie A
Riza Durmisi,26.0,168.0,Denmark  Albania,Defender - Left-Back,left,SS Lazio,25.0,2.0,2144.0,0.0,19.0,0.0,823.0,0.0,5.0,0.0,234.0,0.0,,,,,Serie A
Lorenzo Filippini,25.0,183.0,Italy,Defender - Left-Back,left,US Triestina,35.0,2.0,3038.0,0.0,11.0,0.0,654.0,0.0,22.0,2.0,1396.0,0.0,5.0,0.0,169.0,0.0,Serie A
Adam Marusic,28.0,185.0,Montenegro  Serbia,Defender - Right-Back,right,SS Lazio,39.0,3.0,2942.0,0.0,34.0,2.0,2693.0,0.0,15.0,2.0,939.0,0.0,15.0,0.0,1109.0,0.0,Serie A
Tiago Casasola,25.0,189.0,Argentina  Italy,Defender - Right-Back,right,US Salernitana 1919,41.0,6.0,3382.0,0.0,34.0,6.0,2868.0,0.0,17.0,0.0,1306.0,0.0,11.0,1.0,990.0,0.0,Serie A
Dusan Basta,36.0,183.0,Serbia,Defender - Right-Back,right,Retired,22.0,0.0,1707.0,0.0,2.0,0.0,135.0,0.0,,,,,,,,,Serie A
Giorgio Spizzichino,21.0,175.0,Italy,Defender - Right-Back,right,Aurora Pro Patria,27.0,2.0,2384.0,0.0,18.0,0.0,826.0,0.0,15.0,1.0,927.0,0.0,7.0,0.0,432.0,0.0,Serie A
Mauro Zitelli,20.0,187.0,Italy,Defender - Right-Back,right,Without Club,5.0,0.0,375.0,0.0,17.0,1.0,804.0,0.0,,,,,,,,,Serie A
Roberto De Angelis,19.0,186.0,Italy,Defender - Right-Back,right,ACN Siena 1904,22.0,3.0,1925.0,0.0,20.0,2.0,1586.0,0.0,17.0,1.0,1330.0,0.0,2.0,0.0,74.0,0.0,Serie A
Lucas Leiva,33.0,179.0,Brazil  Italy,Midfielder - Defensive Midfield,right,SS Lazio,50.0,4.0,4031.0,0.0,36.0,0.0,2711.0,0.0,30.0,0.0,2143.0,0.0,13.0,0.0,865.0,0.0,Serie A
Milan Badelj,31.0,186.0,Croatia,Midfielder - Defensive Midfield,right,Genoa CFC,27.0,2.0,2356.0,0.0,26.0,1.0,1318.0,0.0,24.0,1.0,1739.0,0.0,10.0,0.0,659.0,0.0,Serie A
Davide Di Gennaro,32.0,180.0,Italy,Midfielder - Defensive Midfield,left,SS Lazio,6.0,1.0,272.0,0.0,9.0,0.0,344.0,0.0,12.0,1.0,583.0,0.0,,,,,Serie A
Alessio Bianchi,20.0,,Italy,Midfielder - Defensive Midfield,,Aglianese Calcio 1923,2.0,0.0,154.0,0.0,22.0,1.0,1908.0,0.0,12.0,2.0,874.0,0.0,0.0,0.0,0.0,0.0,Serie A
Sergej Milinkovic-Savic,25.0,191.0,Serbia  Spain,Midfielder - Central Midfield,right,SS Lazio,48.0,14.0,3832.0,0.0,41.0,7.0,3035.0,0.0,43.0,8.0,3525.0,0.0,12.0,3.0,992.0,0.0,Serie A
Valon Berisha,27.0,176.0,Kosovo  Norway,Midfielder - Central Midfield,right,Stade Reims,45.0,13.0,3863.0,0.0,14.0,0.0,538.0,0.0,21.0,0.0,1227.0,0.0,13.0,1.0,934.0,0.0,Serie A
Alessandro Murgia,24.0,185.0,Italy,Midfielder - Central Midfield,right,SPAL,28.0,2.0,1690.0,0.0,19.0,0.0,1320.0,0.0,28.0,1.0,1957.0,0.0,12.0,1.0,545.0,0.0,Serie A
Danilo Cataldi,26.0,180.0,Italy,Midfielder - Central Midfield,right,SS Lazio,30.0,1.0,2369.0,0.0,18.0,2.0,989.0,0.0,28.0,2.0,924.0,0.0,8.0,0.0,247.0,0.0,Serie A
Marco Parolo,35.0,184.0,Italy,Midfielder - Central Midfield,right,SS Lazio,43.0,6.0,3562.0,0.0,42.0,6.0,3133.0,0.0,37.0,2.0,2346.0,0.0,12.0,1.0,464.0,0.0,Serie A
Rômulo,33.0,178.0,Italy  Brazil,Midfielder - Central Midfield,right,Without Club,41.0,3.0,3562.0,0.0,32.0,1.0,2560.0,0.0,24.0,1.0,1755.0,0.0,,,,,Serie A
Bruno Jordão,22.0,180.0,Portugal,Midfielder - Central Midfield,right,FC Famalicão,7.0,0.0,630.0,0.0,3.0,0.0,87.0,0.0,10.0,3.0,608.0,0.0,9.0,1.0,558.0,0.0,Serie A
Joseph Marie Minala,24.0,184.0,Cameroon,Midfielder - Central Midfield,right,Qingdao Huanghai,37.0,4.0,3034.0,0.0,14.0,2.0,1006.0,0.0,22.0,1.0,1786.0,0.0,,,,,Serie A
Daniel Bezziccheri,22.0,,Italy,Midfielder - Central Midfield,,US Viterbese 1908,13.0,1.0,470.0,0.0,27.0,1.0,1413.0,0.0,20.0,2.0,1293.0,0.0,12.0,0.0,1003.0,0.0,Serie A
Edoardo Rezzi,21.0,,Italy,Midfielder - Central Midfield,,Vis Artena,20.0,1.0,1480.0,0.0,14.0,1.0,793.0,0.0,20.0,0.0,814.0,0.0,1.0,0.0,20.0,0.0,Serie A
Abukar Mohamed,21.0,186.0,Finland  Somalia,Midfielder - Central Midfield,right,Lazio Weitere,7.0,0.0,387.0,0.0,23.0,2.0,1903.0,0.0,1.0,0.0,44.0,0.0,,,,,Serie A
Djavan Anderson,25.0,178.0,Netherlands  Jamaica,Midfielder - Right Midfield,right,SS Lazio,19.0,2.0,1410.0,0.0,19.0,1.0,1204.0,0.0,11.0,1.0,554.0,0.0,2.0,0.0,64.0,0.0,Serie A
Senad Lulic,34.0,183.0,Bosnia-Herzegovina  Switzerland,Midfielder - Left Midfield,right,SS Lazio,50.0,5.0,3294.0,0.0,46.0,4.0,3657.0,0.0,27.0,1.0,1909.0,0.0,,,,,Serie A
Luis Alberto,28.0,183.0,Spain,Midfielder - Attacking Midfield,right,SS Lazio,47.0,12.0,3512.0,0.0,37.0,6.0,2565.0,0.0,41.0,7.0,3396.0,0.0,13.0,1.0,1022.0,0.0,Serie A
André Anderson,21.0,180.0,Italy  Brazil,Midfielder - Attacking Midfield,right,US Salernitana 1919,,,,,20.0,2.0,1210.0,0.0,7.0,0.0,85.0,0.0,6.0,1.0,251.0,0.0,Serie A
Pedro Neto,20.0,172.0,Portugal,Forward - Left Winger,left,Wolverhampton Wanderers,11.0,1.0,906.0,0.0,5.0,0.0,85.0,0.0,44.0,5.0,1668.0,0.0,12.0,3.0,872.0,0.0,Serie A
Ricardo Kishna,25.0,187.0,Netherlands  Suriname,Forward - Left Winger,left,ADO Den Haag,3.0,0.0,83.0,0.0,1.0,0.0,32.0,0.0,,,,,2.0,0.0,124.0,0.0,Serie A
Mattia Sprocati,27.0,178.0,Italy,Forward - Right Winger,both,Parma Calcio 1913,34.0,10.0,2587.0,0.0,16.0,1.0,636.0,0.0,21.0,1.0,664.0,0.0,2.0,0.0,49.0,0.0,Serie A
Cristiano Lombardi,25.0,180.0,Italy,Forward - Right Winger,right,US Salernitana 1919,17.0,0.0,1116.0,0.0,13.0,0.0,1071.0,0.0,23.0,5.0,1631.0,0.0,4.0,0.0,112.0,0.0,Serie A
Alessandro Cerbara,19.0,179.0,Italy,Forward - Right Winger,right,Lazio Primavera,26.0,4.0,1733.0,0.0,11.0,4.0,299.0,0.0,13.0,3.0,886.0,0.0,2.0,0.0,119.0,0.0,Serie A
Joaquín Correa,26.0,188.0,Argentina  Italy,Forward - Second Striker,right,SS Lazio,39.0,7.0,2606.0,0.0,44.0,9.0,2710.0,0.0,35.0,10.0,2383.0,0.0,14.0,3.0,1118.0,0.0,Serie A
Ciro Immobile,30.0,185.0,Italy,Forward - Centre-Forward,right,SS Lazio,47.0,41.0,3724.0,0.0,46.0,19.0,3694.0,0.0,44.0,39.0,3685.0,0.0,12.0,11.0,923.0,0.0,Serie A
Felipe Caicedo,32.0,183.0,Ecuador  Spain,Forward - Centre-Forward,left,SS Lazio,33.0,6.0,1300.0,0.0,38.0,9.0,1973.0,0.0,38.0,9.0,1944.0,0.0,13.0,4.0,440.0,0.0,Serie A
